title,address,region,renting,area,toward,room,traffic,launchtime,floor,elevator,introduction,imagelink
整租·天钥桥路394弄 1室1厅 南,徐汇-徐家汇-天钥桥路394弄,徐汇,5800,43,南,1-1-1,上海体育场-452;徐家汇-560;上海体育馆-939;,2019-08-19,低-4,0,"【房源亮点】 得房率高，闹中取静，乘坐地铁方便，生活设施齐全，交通大学，上海图书馆
【交通出行】 可步行地铁4号线上海体育场站和一号线上海体育馆站点，有多个公交站点出行方便
【周边配套】 多个商圈例如：星游城等，美罗城，飞洲国际广场，吃穿住行都很方便",https://image1.ljcdn.com/310000-inspection/b9835e1d-4202-4961-b2ff-917956dcc048.jpg.780x439.jpg
整租·南丹小区 1室1厅 南,徐汇-徐家汇-南丹小区,徐汇,5500,42,南,1-1-1,徐家汇-486;宜山路-575;虹桥路-1055;,2019-08-04,低-7,0,"【房源亮点】 精装修一房，家电齐全，正朝南 可拎包入住，高品质生活，温馨 随时可看。
【交通出行】 近3/4/9号线宜山路，1/9/11号线徐家汇地铁站，交通便利，出行方便
【周边配套】 小区后门有超市，300米内有菜场，近港汇广场，美罗城.光启城等大型综合体 有24小时便利店",https://image1.ljcdn.com/310000-inspection/d6b0965e-ce4c-4e79-82b9-cec20e341a95.jpg.780x439.jpg
整租·长春新苑 2室1厅 南/北,徐汇-田林-长春新苑,徐汇,7000,72,南-北,2-1-1,桂林路-599;宜山路-1136;,2019-04-21,高-6,0,"【房源亮点】 房源为本小区，户型方正，空间感好，通透性好，居住舒适。房子处于楼栋的高楼层，户型南北通透，阳台面积大，采光充足，日照时间长，面积大户型佳，装修风格优。近地铁九号线桂林路站四号口，在建的十五号线；公交804,931,506，204号等路线，出行便利。
【户型介绍】 房子南北通透，通风采光一级棒，主卧朝南室内大，家具可任意摆设，空气流通性好，对身体健康有益。卫生间各类卫浴设备齐全，厨房各种橱柜，灶具设施都完好无损。客厅带阳台朝南，采光无遮挡，房东对房子爱惜，保养很好，各类设施完好无损，您可拎包入住。
【周边配套】 小区里面有健身小花园，西南位育北校区，小区北面田尚坊小吃街及中高档餐厅，满足您多元层次的需求。钦州北路上有中国银行和中国建设银行；小区南面购物有沃尔玛超市（步行10），买菜就近有宜山菜市场，出行有九号桂林路地铁站（步行7）。
【小区介绍】 小区内自带休闲娱乐大花园，还带西南位育读书点。小区北面有田尚坊小吃街，梦公园，建设银行，中国银行。西面是大浪淘沙度假酒店，漕河泾工业园区；南面是沃尔玛超市，宜山菜市场，田林社区医院；东面是上海第六人民医院等，设施配套一应俱全。",http://vrlab-image.ljcdn.com/release/auto3dhd/64fae04d64713210300378474d3a3d65/screenshot/1555748661_12/pc0_lU07CtjIn.jpg.q_70.jpg
整租·沪东新村 1室1厅 南,浦东-金桥-沪东新村,浦东,3200,35,南,1-1-1,五莲路-251;巨峰路-568;博兴路-595;杨高北路-750;,2019-08-23,高-6,0,"【房源亮点】 面积大，户型正，采光通风良好，拎包入住、近地铁，交通便利，设施配套方便，生活方便，看房方便
【交通出行】 本房距离地铁6号线五莲路站556米，小区距离五莲路兰城路公交站300米，可乘坐405,455,640,799路直达陆家嘴地铁站，交通便利。
【周边配套】 小区600处有文峰千家惠超市，华联超市，农工商超市，100米处有正育菜场，五莲路菜场，购物方便!建设银行，交通银行，为您生或提供便利！上海沪东医院，为您提供医疗保障！",https://image1.ljcdn.com/310000-inspection/23758ac7-5f98-427b-8efa-6bf80fbd3393.jpg.780x439.jpg
整租·新泾三村 2室1厅 南,长宁-北新泾-新泾三村,长宁,7500,58,南,2-1-1,北新泾-140;淞虹路-785;,2019-08-21,低-6,0,,https://image1.ljcdn.com/310000-inspection/f4a68b01-3bbf-42ea-b7e0-e2535cdfbca5.jpg.780x439.jpg
整租·泰东新村(徐汇) 1室1厅 南,徐汇-徐家汇-泰东新村(徐汇),徐汇,5500,39,南,1-1-1,上海体育场-353;徐家汇-384;上海体育馆-763;,2019-08-15,中-6,0,"【房源亮点】 内环内慈云街上，闹中取静，环境优雅，配套完善，往南星游城，往北永新坊，港汇，太平洋百货等
【装修描述】 小区环境好，精装修一室户，家具家电齐全，屋内干净整洁，使用空间大，
【交通出行】 地铁：4号线上海体育场站，1、9、11号线徐家汇站，交通便利，出行方便",https://image1.ljcdn.com/310000-inspection/6dd8af1d-81b0-490e-a6bd-f29eae02f309.png.780x439.jpg
整租·水景苑 1室2厅 南,黄浦-人民广场-水景苑,黄浦,12000,101,南,1-2-1,新闸路-150;曲阜路-549;人民广场-674;,2019-08-09,高-32,1,"【房源亮点】 居家装修，房屋保养好，精装大平层大一房，实木家具，高档灯具，通风效果好
【交通出行】 小区门口100米处是地铁1号线新闸路站，延安高架，南北高架，自驾出行便利，门口有21路 64路公交车
【周边配套】 此房所在位置繁华，配套齐，有山海关菜市场，联华，农工商超市，黄河路美食街，看房提前约，都方便",https://image1.ljcdn.com/310000-inspection/9e09579b-83bf-4323-9ac3-13e483ce9e4d.jpg.780x439.jpg
整租·漕溪四村 2室1厅 南,徐汇-万体馆-漕溪四村,徐汇,5600,56,南,2-1-1,龙漕路-202;漕宝路-529;漕溪路-597;上海游泳馆-1141;,2019-07-29,中-6,0,"【交通出行】 短租10个月+诚意出租+免押金+价格可谈  。公交站台：120路;166路;301路;326路;720路;809路;徐闵夜宵专线，近地铁3号线、12号线龙漕路步行即可到达
【周边配套】 短租10个月+诚意出租+免押金+价格可谈。。该小区近徐汇日月光商场、漕溪公园，汇阳广场、光大会展、上海第八人民医院、上海远大心胸医院、出门购物、散心购物或者是和朋友出去聚会都很方便，近地铁，交通便利。
【小区介绍】 短租10个月+诚意出租+免押金+价格可谈。。小区配套完整，小区门口的街道上，各种餐厅，超市，便利店等一应俱全，可以满足大家的生活..",https://image1.ljcdn.com/310000-inspection/20ff7ff4-4fd9-443a-8cc8-329abb73b928.jpg.780x439.jpg
整租·广中四村 1室0厅 南/北,虹口-凉城-广中四村,虹口,3500,24,南-北,1-0-1,赤峰路-580;虹口足球场-1110;,2019-08-20,高-5,0,"【房源亮点】 卧室朝南的，采光很好，客厅也宽敞。通透型，清新自然，精装修，品质生活，由此开始。
【装修描述】 房屋是精装修，家电家具都是刚配一年的！户型方正采光好，很棒的房子呦！
【交通出行】 800米左右就是大型购物商场龙之梦+虹口足球场3/8号线，！！！交通便利，公交也方便，您可以随心情选择是开车，乘地铁亦或是感受公交共享单车的别样风情，都很方便
【出租原因】 里面租客到期，房子空置出来了，所以房东想再次诚心出租给有缘人。
【周边配套】 有银行，菜市场，龙之梦，让您在喧闹中又能感受到一丝静雅，让您在想去购物逛街的时候有地可选择，想安静休息的时候又能感受到它的静雅。
【小区介绍】 房子不把边，不临街，环境安静，小区环境不错，给您一个全新的开始，小区与众不同，您来看一看可能就爱上它了哟。",https://image1.ljcdn.com/310000-inspection/49f82b9b-9214-4b8a-b46a-6965e8b660d5.jpg.780x439.jpg
整租·世家小区 2室1厅 南,徐汇-建国西路-世家小区,徐汇,6000,45,南,2-1-1,嘉善路-768;陕西南路-854;,2019-07-28,低-5,0,,https://image1.ljcdn.com/310000-inspection/5356d082-b713-4b65-a66f-32e052237279.jpg.780x439.jpg
整租·锦苑小区(虹口) 1室1厅 南,虹口-凉城-锦苑小区(虹口),虹口,3900,42,南,1-1-1,,2019-07-27,低-6,0,,https://image1.ljcdn.com/310000-inspection/23dff4ba-45b3-4aa2-bf94-5dd16b7a8d04.jpg.780x439.jpg
整租·前哨路288弄 2室1厅 南,浦东-合庆-前哨路288弄,浦东,3600,79,南,2-1-1,,2019-05-17,低-6,0,"【户型介绍】   精装修  交通方便 拎包入住 阳光充足 房东友好  旁边便利店都有
【交通出行】   精装修  交通方便 拎包入住 阳光充足 房东友好  旁边便利店都有
【周边配套】   精装修  交通方便 拎包入住 阳光充足 房东友好  旁边便利店都有",https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg
整租·大金更小区 3室0厅 南/北,长宁-仙霞-大金更小区,长宁,7600,51,南-北,3-0-1,娄山关路-525;,2019-07-23,中-6,0,"【交通出行】 距离延安西路1724米，距离中山公园1879米，距离水城路1288米
距离娄山关路553米
【出租原因】 房东原先自住  家具家电齐全  房东不接受群租  可以长期出租 不想空置
【小区介绍】 建成年代：1980-1991年
用水类型：民水民电
建筑类型：板楼
固定停车位：50",https://image1.ljcdn.com/310000-inspection/10859ed3-179b-4b16-9790-e7a705ae2530.jpg.780x439.jpg
整租·长虹小区 1室1厅 南,长宁-新华路-长虹小区,长宁,5000,37,南,1-1-1,虹桥路-50;宋园路-759;宜山路-919;,2019-08-14,高-6,0,"【装修描述】 房间整体布局很合理，装修很新，比较干净，整洁。适合白领和居家人士居住。
【交通出行】 小区的东北方向就是虹桥路地铁站，3线地铁于此地交汇，交通便利。小区的后方有个珠虹菜市场
【出租原因】 1.业主原来自住，现在处理多处房产。 2.业主比较青睐居家，爱干净的人居住。 3.不接受宠物，不接受群租。",https://image1.ljcdn.com/hdic-frame/64e33188-359b-456a-abc5-73d8de65d908.png.780x439.jpg
整租·桃浦五村杜鹃苑 1室1厅 南,普陀-桃浦-桃浦五村杜鹃苑,普陀,3600,44,南,1-1-1,桃浦新村-452;,2019-08-13,中-6,0,,https://image1.ljcdn.com/310000-inspection/fca567dd-8eda-4e19-aecd-9625f4e0e674.jpg.780x439.jpg
整租·阳曲路650弄 2室1厅 南,闸北-彭浦-阳曲路650弄,闸北,4000,55,南,2-1-1,,2019-07-13,高-6,0,,https://image1.ljcdn.com/310000-inspection/e8bf6945-6f5e-4174-861d-088ae507fe22.jpg.780x439.jpg
整租·高行绿洲(五期) 1室1厅 南,浦东-高东-高行绿洲(五期),浦东,3500,54,南,1-1-1,外高桥保税区南-878;航津路-1177;,2019-07-31,低-14,1,"【房源亮点】 该小区在外高桥保税区周，小区内都是电梯小高层房，房型正气，南北通透，物业管理完善保安24小时巡逻，小区内环境优美，空气清新，生活锻炼设施齐全，交通方便，到保税区三、四、五号门步行只有十五分 钟，菜场，银行，购物步行就能到。
【交通出行】 小区旁边是地铁6号线沿线，小区在地铁6号线航津路站和保税区南站之间，到达两个地铁站的步行时间大约是10到15之间，6号线到达高行、金桥、陆家嘴和世纪大道都很方便呢。旁边的主要公交线路有：453，步行到达张扬北路行南路站乘坐可到。
【小区介绍】 该小区在外高桥保税区周，小区内都是电梯小高层房，房型正气，南北通透，物业管理完善保安24小时巡逻，小区内环境优美，空气清新，生活锻炼设施齐全，交通方便，到保税区三、四、五号门步行只有十五分 钟，菜场，银行，购物步行就能到。",https://image1.ljcdn.com/310000-inspection/50789322-969a-4d72-ba7e-ae0cc78065fa.jpg.780x439.jpg
整租·曹杨五村(南杨园) 1室0厅 南,普陀-曹杨-曹杨五村(南杨园),普陀,4200,36,南,1-0-1,金沙江路-265;大渡河路-964;,2019-08-19,高-6,0,,https://image1.ljcdn.com/310000-inspection/7fa01c0c-e07e-4f89-8c4a-7c2145426e70.jpg.780x439.jpg
整租·南石二路105号 2室0厅 南/北,普陀-真如-南石二路105号,普陀,4000,45,南-北,2-0-1,真如-916;,2019-08-08,高-7,0,,https://image1.ljcdn.com/310000-inspection/0ba65e11-c09e-4424-b9d7-b9cce72d3d4c.jpg.780x439.jpg
整租·荣和怡景园 1室1厅 南,普陀-桃浦-荣和怡景园,普陀,4200,49,南,1-1-1,李子园-1102;,2019-08-14,中-34,1,,https://image1.ljcdn.com/310000-inspection/5647ccbe-d05a-4acb-ada4-ca44b3dad88b.jpg.780x439.jpg
整租·天山三村 2室1厅 南,长宁-中山公园-天山三村,长宁,5600,40,南,2-1-1,中山公园-91;娄山关路-389;延安西路-1069;,2019-08-13,高-4,0,"【房源亮点】 两房 精装修 装修有格调 扶梯而上 是独立的小阁楼 带窗 储物空间充足 私密性较好 
室内 家具家电全新 微波炉、空调、冰箱等样样齐全  拎包入住
房子比较干净整洁 楼下 楼上都是榻榻米的形式 是约朋友聊天、小聚的佳所 
【户型介绍】 本房源 两层 扶梯而上 是一个小阁楼 装修精美 西面含窗 采光好 观景佳
楼下 榻榻米 西面也含窗 约会 小聚 观影 都很不错 
【交通出行】 小区 距离2号线 娄山关路站  一号口 450米 步行五min  交通十分便利！！！  出行无忧!！！",https://image1.ljcdn.com/310000-inspection/de9af0eb-b42f-4338-94b9-ad6b94921da0.jpg.780x439.jpg
整租·东渡悦来城 2室2厅 南,青浦-盈浦-东渡悦来城,青浦,2500,90,南,2-2-1,淀山湖大道-54;,2019-05-03,中-14,0,,https://image1.ljcdn.com/310000-inspection/92ced2e8-10d3-4e50-bf37-cb6caf77bee2.jpg.780x439.jpg
整租·华盛大公馆 2室2厅 南,黄浦-人民广场-华盛大公馆,黄浦,13000,112,南,2-2-2,人民广场-653;新闸路-655;南京西路-892;,2019-08-15,低-32,1,"【房源亮点】 小区配套成熟，户型方正，全装全配，舒适两居室，出门出行便利，
【交通出行】 小区交通便利，近13号线自然博物馆地铁站，2号线、8号线人民广场地铁站，地理位置优越
【小区介绍】 小区建于2005年，3梯3户，正宗板式房，规模较小，车位充足",https://image1.ljcdn.com/310000-inspection/30048037-f502-493b-89fc-d1a413de7996.jpg.780x439.jpg
整租·龙山新村 2室1厅 南,徐汇-万体馆-龙山新村,徐汇,6200,57,南,2-1-1,上海体育场-55;上海游泳馆-475;上海体育馆-670;徐家汇-1098;东安路-1121;,2019-07-25,低-6,0,"【房源亮点】 龙山新村+双南两房+看房方便+交通方便+随时入住+旁边繁华...........
【交通出行】 四号线上海体育场站，一号线，十一号线，交通便利，公交站点众多，出行方便
【周边配套】 有星游城，美罗城，港汇，太平洋百货等大型购物广场，龙华医院，复旦肿瘤医院
【小区介绍】 小区位于零陵路，天钥桥路交汇处，南靠上海体育场，东有龙华医院，小区里有个大型菜市场。位置闹中取静",https://image1.ljcdn.com/310000-inspection/60ba411f-a40e-48d7-9e77-1cd18f405cc5.jpg.780x439.jpg
整租·东城花苑一村 2室2厅 南,浦东-惠南-东城花苑一村,浦东,2600,98,南,2-2-1,惠南-412;,2019-08-16,高-6,0,"【房源亮点】 地铁400米，上学近，绿化多，车位多，自住装修， 房东急租。
【交通出行】 出门便是公交站台 距离16号惠南站400米 距离步行街 200米
【周边配套】 配套齐全，人民东路街道，东门大街步行街，豪布斯卡名品街， 菜市场，世纪联华，欧尚商场，乐购商场，公园，电影院，培训机构，幼儿园，健身馆，体育馆，上海浦东医院，各类餐饮。上海野生动物园，浦东国际机场，上海东站（在建中）
【小区介绍】 小区出行有4个门，出行和购物都很方便！有专门供老年和小孩活动的休闲娱乐场地，还有锻炼身体的橡胶跑道路！",https://image1.ljcdn.com/310000-inspection/d271a2b3-d160-46cc-8fc1-9537a1576375.jpg.780x439.jpg
